id,price
1,49070.066666666666
2,51170.491228070176
3,23820.326530612245
4,3347.810810810811
5,6950.261904761905
6,7580.473684210527
7,5103.7
8,10936.125
9,4797.548387096775
10,12621.3
11,6023.928571428572
12,8499.452380952382
13,5111.983606557377
14,57264.52380952381
15,41244.32653061225
16,60048.705882352944
17,53811.0
18,8009.55
19,57472.73333333333
20,9083.157894736842
21,9203.955555555556
22,56418.67307692308
23,47268.098039215685
24,7060.133333333333
25,5659.0
26,2702.4
27,7077.219512195122
28,8047.481481481482
29,7761.882352941177
30,7617.0
31,5145.676470588235
32,66937.0
33,59882.22580645161
34,51232.95744680851
35,5356.0
36,6108.693877551021
37,8776.257142857143
38,51365.28
39,4629.176470588235
40,3051.5142857142855
41,11146.216216216217
42,63631.06451612903
43,7669.803571428572
44,3951.3333333333335
45,7286.0
46,3869.404255319149
47,6097.866666666667
48,7396.048780487805
49,66519.0
50,6594.603448275862
51,6578.685714285714
52,5878.487804878048
53,8803.425
54,6432.02
55,11846.228070175439
56,3729.184210526316
57,5207.411764705882
58,49501.80434782609
59,5642.0
60,60680.48
61,6924.5675675675675
62,49070.066666666666
63,5356.0
64,6357.355555555556
65,55280.08888888889
66,53117.425
67,47268.098039215685
68,4751.15625
69,48994.47727272727
70,47268.098039215685
71,7110.040816326531
72,8324.45652173913
73,6594.603448275862
74,5583.414634146341
75,8995.983606557376
76,7270.7
77,7545.725
78,4164.972972972973
79,68405.15909090909
80,8928.183673469388
81,7101.806451612903
82,8162.511627906977
83,11932.833333333334
84,8315.032258064517
85,34789.48837209302
86,55435.217391304344
87,5689.631578947368
88,8293.24074074074
89,58017.7
90,6615.2
91,8256.853658536585
92,71133.86363636363
93,54484.6
94,62227.37837837838
95,49729.14893617021
96,4792.533333333334
97,6594.603448275862
98,5883.166666666667
99,7534.839285714285
100,68405.15909090909
101,6875.857142857143
102,6736.548387096775
103,6072.333333333333
104,3347.810810810811
105,5856.4
106,3889.3333333333335
107,53811.0
108,58976.6
109,54083.73684210526
110,3732.2181818181816
111,47106.681818181816
112,52397.362068965514
113,5735.411764705882
114,4797.548387096775
115,5074.810810810811
116,4793.542372881356
117,7589.731707317073
118,5599.78125
119,7077.219512195122
120,9890.921052631578
121,58214.295454545456
122,7110.040816326531
123,6857.351851851852
124,46209.660377358494
125,8767.558823529413
126,7320.0392156862745
127,9890.921052631578
128,6837.585365853659
129,67794.73809523809
130,8114.0625
131,7559.878048780488
132,60680.48
133,8914.0
134,3010.9423076923076
135,5830.017241379311
136,43394.13725490196
137,5207.411764705882
138,5586.0526315789475
139,4501.350877192983
140,7945.323529411765
141,3942.969696969697
142,48180.032258064515
143,5769.233333333334
144,2730.767441860465
145,54622.65625
146,4629.176470588235
147,9046.0
148,6857.351851851852
149,5599.78125
